close_time,symbol,side,entry_price,exit_price,qty,invested_notional,gross_pnl_usdt,fees_usdt,net_pnl_usdt,net_pnl_pct,dca_count,holding_time_sec,mfe_pct,mae_pct,exit_reason,tp_hit,smart_exit,manual_exit,hard_stop,entry_regime,exit_regime,entry_confidence,entry_risk_score,entry_success_prob,entry_tp_hit_prob,reward,final_outcome,exit_order_id,smart_exit_agree_count,smart_exit_required_agree,smart_exit_signals_fired,smart_exit_dca_distance_pct,entry_composite_score,entry_score_threshold,loss_budget_trigger_est_net_pnl
2026-08-21 07:51:05 UTC,NEARUSDT,LONG,1.9129999999999998,1.921,20.0,38.26,0.16,0.026862,0.133138,0.0034798222686879252,0,192.05041408538818,0.0075797177208573865,0.003920543648719206,profit_lock,False,False,False,False,STRONG_TREND,STRONG_TREND,0.4984724320241688,0.12632175226586093,0.5,7.796813770729679e-44,0.0331388685401157,win,34830185980,,,,,0.7932256419939575,0.75,
2026-08-21 09:07:09 UTC,NEARUSDT,SHORT,1.8859999999999997,1.867,21.0,39.605999999999995,0.399,0.0394065,0.3595935,0.009079268292682928,0,66.63286519050598,0.010339342523859827,0.0002651113467657302,take_profit,True,False,False,False,WEAK_TREND,WEAK_TREND,0.7823421022734748,0.12926635672978773,0.5,1.0,0.13814738559425888,win,34831730915,,,,,0.7965130903116306,0.75,
2026-08-21 10:22:44 UTC,NEARUSDT,SHORT,1.887,1.893,42.0,79.254,-0.252,0.05560379,-0.30760379,-0.003881239937416408,0,62.92895007133484,0.0,0.0029146793852676527,rr_stop_loss,False,False,False,False,WEAK_TREND,SIDEWAYS,0.4986700417009272,0.12538072822926757,0.5,2.223923886714714e-86,-0.13302803379009295,loss,34833282855,,,,,0.7933319760988148,0.75,
2026-08-21 11:14:16 UTC,NEARUSDT,SHORT,1.8859999999999997,1.892,42.0,79.21199999999999,-0.252,0.0555744,-0.3075744,-0.0038829268292682934,0,78.84279727935791,0.001325556733828062,0.0029162248144222074,rr_stop_loss,False,False,False,False,SIDEWAYS,SIDEWAYS,0.49634488664464144,0.1361573373676247,0.5,1.0273852137440822e-29,-0.28304517497349035,loss,34834220444,,,,,0.6558884791331453,0.63,
2026-08-21 12:17:09 UTC,NEARUSDT,LONG,1.893,1.889,42.0,79.506,-0.168,0.0555702,-0.2235702,-0.0028119915478077126,0,201.210942029953,0.001848917062863211,0.001848917062863211,rr_stop_loss,False,False,False,False,SIDEWAYS,SIDEWAYS,0.49792041919109215,0.1289503848043228,0.5,3.424208139507998e-67,-0.17130116217643981,loss,34835402675,,,,,0.6785737547644993,0.63,
2026-08-21 13:30:59 UTC,NEARUSDT,SHORT,1.8709999999999998,1.868,42.0,78.582,0.126,0.054944389999999996,0.07105561,0.0009042224682497265,0,20.963064670562744,0.00293960448957768,0.00026723677178000483,profit_lock,False,False,False,False,WEAK_TREND,WEAK_TREND,0.49760131644638755,0.12537993920972648,0.5,9.470022432367242e-19,0.044371861243957526,win,34836423066,,,,,0.7930113979734299,0.75,
2026-08-21 14:24:08 UTC,NEARUSDT,LONG,1.8940000000000001,1.9,42.0,79.548,0.252,0.0558096,0.1961904,0.002466314677930306,0,76.64279270172119,0.002903907074973515,0.002375923970433036,profit_lock,False,False,False,False,SIDEWAYS,SIDEWAYS,0.37418863238467426,0.13053287494628282,0.5,7.447875639298079e-68,0.10610343860996732,win,34837146217,,,,,0.6457299459680882,0.63,
2026-08-22 05:11:24 UTC,NEARUSDT,SHORT,1.817,1.82,22.0,39.974,-0.066,0.0280148,-0.09401480000000001,-0.002351898734177216,0,7.571,,,reconciled_from_exchange,False,False,False,False,,,,,,,,loss,34853444290,,,,,,,
2026-08-22 10:03:57 UTC,NEARUSDT,SHORT,1.9039999999999997,1.898,21.0,39.983999999999995,0.126,0.02792579,0.09807421,0.002452836384553822,0,13.079142332077026,0.006039915966386357,0.0002626050420170111,profit_lock,False,False,False,False,WEAK_TREND,WEAK_TREND,0.3736582492835139,0.13525957328514834,0.5,0.00014222927929394467,0.06074244434947888,win,34859234834,,,,,0.7524314657751126,0.75,
2026-08-23 10:04:49 UTC,NEARUSDT,LONG,1.9099999999999997,1.906,20.0,38.199999999999996,-0.08,0.0267,-0.1067,-0.002793193717277487,0,16.01088857650757,0.0007853403141362718,0.001832460732984208,rr_stop_loss,False,False,False,False,WEAK_TREND,WEAK_TREND,0.358849143856921,0.13371832249383286,0.5,0.008830636974035437,-0.2711178010471196,loss,34884912951,,,,,0.7509688270323847,0.75,
2026-08-30 02:41:26 UTC,NEARUSDT,LONG,1.8616861500000002,1.86031395,21.0,39.09540915,-0.0288162,0.0390810011,-0.0678972011,-0.0017367052187507287,0,54.69867825508118,0.00043715746609593336,0.0006371374680958484,rr_stop_loss,False,False,False,False,WEAK_TREND,WEAK_TREND,0.537252384498429,0.1272048846675708,0.5,0.7269645356797884,-0.2581080798997092,loss,-1586298,,,,,0.7480563718488022,0.6,
